date,temperature,rainfall,co2,year,month,temp_rolling,temp_trend,anomaly
2010-09-21,25.58122471733142,81.58652813841267,387.79473160175473,2010,9,26.2453352019753,27.3806167023472,False
2010-09-22,27.13486369721368,103.38721648072156,396.6010805272522,2010,9,26.385364148896908,27.23084921963264,False
2010-09-23,25.1544336360703,71.7257100619004,399.21253756238985,2010,9,25.912049117436595,27.115402406013782,False
2010-09-24,30.92482260786327,97.775478773026,384.4070620799674,2010,9,26.167128331865822,27.36923933205306,False
2010-09-25,24.809717244078737,81.92184717070421,394.9482591295949,2010,9,26.033353787185092,27.27146628587106,False
2010-09-26,26.799911026606036,85.28940114820466,390.8791008449616,2010,9,25.934634035575044,27.29624908440915,False
2010-09-27,27.951481154572186,124.72186350420876,393.0423866344918,2010,9,26.90806486910509,27.258136233908477,False
2010-09-28,30.58254657813223,121.82620241188538,395.2383824176917,2010,9,27.62253942064806,27.41705583574173,False
2010-09-29,24.838275697641123,112.18276241814354,391.1138571794323,2010,9,27.29445542070913,27.338980788427566,False
2010-09-30,30.04632750430992,78.15374470654842,390.221459604192,2010,9,27.993297401886217,27.392859219972532,False
2010-10-01,27.75046612203917,93.67183100610396,393.8207620874401,2010,10,27.539817903911345,27.345824411095826,False
2010-10-02,25.7769826979041,124.26195399958368,388.263770305686,2010,10,27.67799868302925,27.370410261496353,False
2010-10-03,28.674206948526543,102.83433827279808,388.32087435557406,2010,10,27.94575524330361,27.433517242169962,False
2010-10-04,28.15811939114694,146.3865907996339,397.1968664147825,2010,10,27.97527499138572,27.48845090928559,False
2010-10-05,26.56956624568241,107.86635678788744,388.1060298242068,2010,10,27.40199208675003,27.50199173297992,False
2010-10-06,27.91960416998004,103.84098232980062,397.2315625045461,2010,10,27.842181868512732,27.398948255960516,False
2010-10-07,27.01937280627648,93.81767071594996,396.2629564642697,2010,10,27.40975976879367,27.35626190210567,False
2010-10-08,28.027034690502497,102.67081809564564,385.370966356047,2010,10,27.449269564288432,27.45788865541142,False
2010-10-09,29.13426134904209,96.95060327238912,390.66217673832176,2010,10,27.928880800165285,27.450839903909174,False
2010-10-10,30.992033632290703,114.1621735337718,400.0705470152369,2010,10,28.259998897845882,27.425097278518017,False
2010-10-11,25.3543690023463,119.13404633589168,389.2441723443016,2010,10,27.859463128017214,27.283745227892823,False
2010-10-12,32.10606674931253,84.28021078984101,391.877978688453,2010,10,28.650391771392947,27.537238783933503,False
2010-10-13,23.945824400955,73.37534092884444,396.5603044662595,2010,10,28.082708947246516,27.449381868823085,False
2010-10-14,27.556429809928837,63.27589253793407,398.216952546413,2010,10,28.159431376339707,27.364802119208274,False
2010-10-15,29.046634412969155,110.15982653825088,393.0923055697775,2010,10,28.30508847954923,27.461201230681827,False
2010-10-16,28.441983735470064,77.93266787652253,391.41244902654176,2010,10,28.20619167761037,27.46034605998775,False
2010-10-17,26.64460096035881,56.94218814095034,401.5618493084925,2010,10,27.585129867334384,27.377190488437755,False
2010-10-18,27.483755499285447,107.77157209061927,403.1944983189879,2010,10,27.889327938325692,27.43511103651914,False
2010-10-19,26.92399813068233,149.8599903486558,399.444290253909,2010,10,27.149032421378525,27.416212664612672,False
2010-10-20,26.741270486111578,99.87858176920211,395.0265907128252,2010,10,27.548381862115175,27.60300617015433,False
2010-10-21,29.62920419404205,116.76981548903284,390.6086713917953,2010,10,27.844492488417064,27.73793881937802,False
2010-10-22,28.65403097193009,101.6365871709513,390.54777796721714,2010,10,27.78840628255434,27.788577728535234,False
2010-10-23,26.56418080947869,98.02220693617714,397.3625705263288,2010,10,27.520148721698426,27.83556930098218,False
2010-10-24,29.759199750866504,118.38152965975536,396.8919911044434,2010,10,27.965091406056672,27.796715205748956,False
2010-10-25,28.58459904175322,94.19450911622695,401.85799296473215,2010,10,28.122354769266355,27.92254459900477,False
2010-10-26,29.60572423767792,105.34784628143804,398.1522504626807,2010,10,28.50545849883715,28.016071706040503,False
2010-10-27,29.249257683847222,106.43395612392028,387.4345984912009,2010,10,28.863742384227955,28.059330923683,False
2010-10-28,26.34200997815585,86.63819092713902,400.2597380886146,2010,10,28.39414321052993,27.917979703683788,False
2010-10-29,26.889637919606063,119.84084699073044,390.059696863428,2010,10,28.142087060197923,27.986358444415952,False
2010-10-30,29.514587210246525,96.50080486609184,393.1801436402383,2010,10,28.563573688879046,27.96863376794717,False
2010-10-31,29.25074053086693,84.88509681014311,396.4010010312584,2010,10,28.490936657450533,28.018642914908096,False
2010-11-01,27.998196812071704,110.73019687140808,405.1783374489198,2010,11,28.407164910353174,28.092683385380347,False
2010-11-02,28.284654766617564,82.03064036417925,410.7995927800268,2010,11,28.218440700201693,28.079698312650052,False
2010-11-03,30.615329791576848,100.56362314738256,398.33361529568094,2010,11,28.413593858448785,28.161605325997716,False
2010-11-04,26.88685722232834,99.81762006711593,394.4340169063981,2010,11,28.49142917904485,28.17218169188591,False
2010-11-05,29.174194762340075,121.71791131663156,398.0725282424027,2010,11,28.81779444229257,28.21400137829791,False
2010-11-06,27.68561469513221,109.49396465759904,399.8882771293692,2010,11,28.556512654419095,28.236209441259767,False
2010-11-07,27.66463759354556,99.49946082509712,393.89666187221405,2010,11,28.329926520516043,28.224129538027874,False
2010-11-08,30.307553703974374,116.35532598400574,404.5260567795616,2010,11,28.659834647930712,28.26323928319228,False
2010-11-09,29.77083269797606,127.80415098034626,396.750353795957,2010,11,28.872145780981924,28.222532585381796,False
2010-11-10,29.75701927200128,111.15620612703724,398.13871544545697,2010,11,28.74952999247113,28.36928759437029,False
2010-11-11,30.75095761430866,100.2070523968676,399.0296212602723,2010,11,29.301544334182605,28.324117289870166,False
2010-11-12,28.19200768326552,73.7632753529968,397.85793305307226,2010,11,29.161231894314806,28.46565673261385,False
2010-11-13,29.523905942589927,78.69772673849255,399.9947025023481,2010,11,29.42384492966591,28.531239270369216,False
2010-11-14,27.54946648681309,93.89550591290664,392.76373406726543,2010,11,29.407391914418415,28.481333672830683,False
2010-11-15,28.828332704976884,87.80975595681434,393.1084912302698,2010,11,29.196074628847345,28.494211971814245,False
2010-11-16,27.929713891264637,96.26057394029108,390.4492288351415,2010,11,28.933057656459997,28.537049069511106,False
2010-11-17,28.39399192998544,101.13299849794214,398.19750615310113,2010,11,28.738339464743454,28.567390283867773,False
2010-11-18,29.400314050873828,110.5938550871346,399.9446825175606,2010,11,28.54539038425276,28.649934147874156,False
2010-11-19,26.583558633533052,98.59002443881818,398.3888643307595,2010,11,28.31561194857669,28.644677086121536,False
2010-11-20,32.41477455137092,109.73003287652404,404.5224621667377,2010,11,28.728593178402548,28.737529431365836,False
2010-11-21,26.2279652370006,101.2894882962024,396.1720199058548,2010,11,28.53980728557219,28.656660573534847,False
2010-11-22,25.821622774424537,60.490668672922574,399.59370827796255,2010,11,28.110277295493287,28.631908639033043,False
2010-11-23,30.576221747000137,81.21329212362491,390.8414956193034,2010,11,28.488349846312644,28.659142705570833,False
2010-11-24,29.85332538792587,97.1182488855677,394.414501487628,2010,11,28.69682605458985,28.701433583776584,False
2010-11-25,29.52823963410431,75.80610514317785,399.8776887878288,2010,11,28.715101137908487,28.698850763657465,False
2010-11-26,29.54669101852856,111.9985745999241,400.6955105537157,2010,11,29.13840576433642,28.708765208146847,False
2010-11-27,28.27550645430617,130.61501664687395,395.0301652616791,2010,11,28.547081750470028,28.77321509068519,False
2010-11-28,26.515491257028337,124.37523703394632,396.1920037407097,2010,11,28.588156896188273,28.76074353526593,False
2010-11-29,28.47160911638745,95.73114258139584,389.010631266596,2010,11,28.96672637361155,28.72597759880396,False
2010-11-30,26.975676576975776,129.81452273699904,394.8648539959669,2010,11,28.45236277789378,28.650142133674258,False
2010-12-01,30.2902394668355,102.97334914404225,401.1519158175989,2010,12,28.51477907488087,28.72654355549972,False
2010-12-02,28.055885236995724,93.2582805776392,399.6260250805328,2010,12,28.30444273243679,28.71891790451232,False
2010-12-03,26.709005606414976,87.7319467291812,399.30332860690606,2010,12,27.89905910213485,28.588707098340258,False
2010-12-04,27.727228316694013,93.95060627023744,397.0988684359048,2010,12,27.82073365390454,28.61671946815245,False
2010-12-05,29.205862908551246,92.23646362917545,396.9353157931409,2010,12,28.205072461264958,28.617775073026156,False
2010-12-06,27.26255089439205,103.40832444750976,393.6483943026328,2010,12,28.032349858122753,28.603672946334818,False
2010-12-07,26.755559208867137,103.2114796209973,400.4941421010127,2010,12,28.00090451982152,28.573370333512198,False
2010-12-08,28.897374422983823,100.0609204030683,399.154864721947,2010,12,27.801923799271282,28.52636435747918,False
2010-12-09,28.909933142217447,108.738763394927,399.560094239964,2010,12,27.923930642874385,28.497667705620565,False
2010-12-10,27.41611364925774,123.81292549572684,394.51982578666207,2010,12,28.024946077566206,28.419637518195778,False
2010-12-11,27.497923388763358,118.99108270882648,386.4332854006437,2010,12,27.99218823071897,28.311203044010934,False
2010-12-12,28.914099874715276,70.30204063100193,402.7357635587685,2010,12,27.950507797313833,28.335272783725927,False
2010-12-13,25.563831317005352,48.9215773019609,394.905812719958,2010,12,27.707833571972877,28.20327029620644,False
2010-12-14,25.655072451246888,118.68639822478548,393.0361211797844,2010,12,27.550621178027125,28.140123828354238,False
2010-12-15,27.043111557495127,72.66242603169158,400.86739455957,2010,12,27.285726482957312,28.08061645677151,False
2010-12-16,28.063105696576308,95.50469196214632,395.48993680040434,2010,12,27.164751133580005,28.085062850281897,False
2010-12-17,29.12181513119601,76.59773947881281,402.7996819202331,2010,12,27.408422773856902,28.109323623655584,False
2010-12-18,31.460712433899104,63.9603912483996,400.6350297478835,2010,12,27.97453549459058,28.178003569756427,False
2010-12-19,30.23531924640404,110.82925456409576,401.0178466160024,2010,12,28.163281119117546,28.299728923518792,False
2010-12-20,28.21012294007315,115.18310320605292,390.8202214439973,2010,12,28.541322779555806,28.15957386980887,False
2010-12-21,28.50196758419462,88.4697919854656,403.759719926932,2010,12,28.94802208426262,28.23537394804867,False
2010-12-22,26.544941270724383,48.179154157101806,399.0562526561693,2010,12,28.87685490043823,28.259484564591997,False
2010-12-23,28.52297372801522,89.07511103495034,395.953614303769,2010,12,28.942550333500936,28.191042963959163,False
2010-12-24,27.992682722159724,107.83608010805094,398.5669423367113,2010,12,28.781245703638604,28.129021541766964,False
2010-12-25,29.225437120676176,70.42176862451743,389.0188238355084,2010,12,28.461920658892474,28.11892812465269,False
2010-12-26,26.935538112895355,103.66719839558311,399.99326405740334,2010,12,27.990523354105523,28.031889694464915,False
2010-12-27,29.638693028482347,99.69380301654007,392.85314245908967,2010,12,28.194604795306834,28.077329246937452,False
2010-12-28,31.67547782600516,111.58582999202176,391.2866485707824,2010,12,28.647963401279764,28.249328799236682,False
2010-12-29,28.40247970308629,102.39160736828306,390.4882040689106,2010,12,28.913326034474323,28.247024485459978,False
2010-12-30,29.43342344419788,80.53862118236889,403.7134418749496,2010,12,29.043390279643273,28.328949381034043,False
2010-12-31,30.020287983422225,123.93143003328984,395.053683031536,2010,12,29.333048174109347,28.319950998253603,False
2011-01-01,27.847559056228327,96.8294085394606,405.9186385495825,2011,1,29.1362084506168,28.313006792228023,False
2011-01-02,29.108184963620836,99.45390920980137,395.6209926847385,2011,1,29.44658657214901,28.392979437468224,False
2011-01-03,28.69518480156359,81.33464081853609,389.8132102120353,2011,1,29.31179968258919,28.42524465363054,False
2011-01-04,28.875352197097666,91.1343549761698,392.8173778002567,2011,1,28.911781735602403,28.41422762991542,False
2011-01-05,27.14398043228907,82.30394571946198,404.6290581000347,2011,1,28.731996125488514,28.410275281178656,False
2011-01-06,28.749020348517885,96.54107880153154,397.72050911031664,2011,1,28.63422425467709,28.476723985833683,False
2011-01-07,29.7059965824909,134.23416960284686,395.808563517547,2011,1,28.589325483115466,28.50367805781725,False
2011-01-08,31.62228721559008,72.56197714137286,399.400091129264,2011,1,29.12857236302429,28.594089860263004,False
2011-01-09,30.64854165217041,67.72877204246518,401.1589136808377,2011,1,29.34862331853137,28.701837460360093,False
2011-01-10,33.04636491502311,129.42340654987217,404.2869940795123,2011,1,29.970220477597017,28.886785511235416,False
2011-01-11,27.2153048742239,95.81352645696268,405.9924961494646,2011,1,29.73307086004362,28.83015901121904,False
2011-01-12,30.50464127344136,86.61854522680167,397.0011567710546,2011,1,30.21316526592252,28.994852676433574,False
2011-01-13,29.136684011476703,120.79809374792153,392.2197615695898,2011,1,30.268545789202356,29.1109063951079,False
2011-01-14,33.15960586643534,87.88768920526272,396.8326741943836,2011,1,30.761918544051557,29.31478953873924,False
2011-01-15,27.173403429289696,136.52019427093873,400.2514025329144,2011,1,30.126363717437215,29.28513279649635,False
2011-01-16,27.12055631563845,113.5585174267854,394.18120536894696,2011,1,29.622365812218366,29.218424169311103,False
2011-01-17,27.611214709111955,90.24177183708596,394.2642454255248,2011,1,28.845915782802486,29.090107578484858,False
2011-01-18,24.572208551380385,143.14616426531006,400.81893940774944,2011,1,28.46833059382484,28.901337221984075,False
2011-01-19,27.77848995663848,87.88570153993324,398.9067382421477,2011,1,28.078880405710144,28.886949455869583,False
2011-01-20,27.321734676892603,114.84190744018612,399.3639849770579,2011,1,27.819601929340987,28.847608358959516,False
2011-01-21,29.150787572952417,105.98585160812983,395.45752332649965,2011,1,27.246913601700573,28.93446990236712,False
2011-01-22,29.54351195155432,126.03482578797596,398.1479964289712,2011,1,27.58550053345266,28.968487843151756,False
2011-01-23,32.62234167843177,131.2302239345371,394.7288342786585,2011,1,28.371469870994563,29.122809808360824,False
2011-01-24,30.7808476763721,100.64008298131532,403.8509920556239,2011,1,28.824274580603156,29.17465682688402,False
2011-01-25,27.7361926886752,84.93164259307633,404.6262466736188,2011,1,29.276272314502414,29.201345312743346,False
2011-01-26,27.103170657303284,109.19944285878232,390.26906068880953,2011,1,29.179798128883103,29.116827900370712,False
2011-01-27,29.89383834301301,86.44569260495788,394.902445699038,2011,1,29.547241509757445,29.05743991760431,False
2011-01-28,26.27953358595872,140.26774495053246,392.1173537245496,2011,1,29.137062368758343,28.986675047033387,False
2011-01-29,32.59291753170871,102.73070662165476,396.3998803279655,2011,1,29.57269173735183,29.091991516617085,False
2011-01-30,31.29888024144257,92.69356897375782,399.2828101510482,2011,1,29.38362581778194,29.134611258551097,False
2011-01-31,28.01164869579059,103.69360611729816,392.50177390150736,2011,1,28.988025963413154,29.14008091320317,False
2011-02-01,25.533730941818245,73.05747420940607,395.1907009343735,2011,2,28.673388571005017,29.02093244580975,False
2011-02-02,31.677744748330824,80.56771922978697,394.8302131395925,2011,2,29.326899155437523,29.120351110701993,False
2011-02-03,28.750920309494763,124.00827815888852,400.9363366469947,2011,2,29.163625150649203,29.116203381115227,False
2011-02-04,31.465632623946924,86.86211442057208,400.2967216851813,2011,2,29.904496441790375,29.260258454170486,False
2011-02-05,25.811144682411268,79.0617803463612,396.3913122333137,2011,2,28.935671749033595,29.16232926530027,False
2011-02-06,27.811249954092453,110.73305505054572,400.934104360697,2011,2,28.437438850840724,29.09917104435365,False
2011-02-07,29.030487399436367,123.71408309325994,397.3665995770637,2011,2,28.582987237075834,29.01277771714853,False
2011-02-08,29.123961187529485,114.37906621330134,398.7917244483697,2011,2,29.09587727217744,28.961958368327167,False
2011-02-09,28.139869057041512,119.92095371611632,408.5672604514927,2011,2,28.59046645913611,28.798408506394445,False
2011-02-10,30.295699864695,84.86409822861079,406.95230525895175,2011,2,28.811149252736147,28.90108833941015,False
2011-02-11,26.92475914123481,71.56378666516312,393.802093815362,2011,2,28.162453040920127,28.781758935003264,False
2011-02-12,28.78524102995741,130.02667303910974,404.4986620893959,2011,2,28.587323947712434,28.77004416895262,False
2011-02-13,29.3205912634238,93.54640322315728,404.45698277245793,2011,2,28.80294413475977,28.642077015518904,False
2011-02-14,30.1188776681175,94.98333967089906,394.7086835562369,2011,2,28.958428458857075,28.7402594901465,False
2011-02-15,30.52322975617778,126.56388283698116,404.5938882187743,2011,2,29.15832396866397,28.853681938164474,False
2011-02-16,26.860715816324262,111.1246001880132,408.2396595920628,2011,2,28.975587791418654,28.828665308404887,False
2011-02-17,26.05177165852876,109.11775544163216,394.987275968778,2011,2,28.369312333394905,28.877984078643166,False
2011-02-18,31.68535364379702,143.30004689802166,396.0624858949287,2011,2,29.04939726233236,29.008212868215114,False
2011-02-19,29.804628023959182,87.12963539239715,405.7883073342175,2011,2,29.195023975761185,29.090975979784,False
2011-02-20,27.65302692688689,118.55680256162476,402.10747655412825,2011,2,28.956800499113054,29.041050624915155,False
2011-02-21,32.26230395104505,101.14026249794168,403.5573813761976,2011,2,29.26300425381699,29.131677024898174,False
2011-02-22,29.40134926858572,105.37184557726512,402.5529460820025,2011,2,29.102735612732413,29.02431061123664,False
2011-02-23,31.53859436812765,130.56936852825064,402.8534796046407,2011,2,29.77100397727575,29.049568834295158,False
2011-02-24,29.32503696282022,110.15671512579247,394.3176393584446,2011,2,30.23861330646025,29.102530310099993,False
2011-02-25,33.32149584976398,110.76592158099264,406.2365885331072,2011,2,30.472347907312667,29.30980781651535,False
2011-02-26,32.72068168488641,121.45014674619604,406.89794996213885,2011,2,30.888927001730842,29.40403592791113,False
2011-02-27,28.72207170304185,92.70094540914228,399.9530462796599,2011,2,31.041647684038697,29.485453865147235,False
2011-02-28,31.17314190190871,83.21580665321987,400.93261525093067,2011,2,30.886053105590644,29.438128010820567,False
2011-03-01,30.530751899170298,79.10381611957934,393.5444624872214,2011,3,31.047396338531296,29.412523732744823,False
2011-03-02,31.987263115064696,60.67286821247996,403.8212737800892,2011,3,31.111491873808024,29.545044213387296,False
2011-03-03,27.33015307883979,141.12414259880643,404.1602872085707,2011,3,30.826508461810818,29.604924951288012,False
2011-03-04,30.64210291999688,77.93583268556634,401.0390449150034,2011,3,30.443738043272663,29.570403557010213,False
2011-03-05,31.39684897369918,95.57492752828456,407.02176679935246,2011,3,30.25461908453163,29.658601179150363,False
2011-03-06,25.77252102715377,94.4637340022216,399.7796138451003,2011,3,29.833254702261904,29.46883079259059,False
2011-03-07,26.93348297466845,106.14813395618202,404.323029629468,2011,3,29.227589141227583,29.50624206899916,False
2011-03-08,25.2315356444798,116.31474425078594,396.4516783065394,2011,3,28.47055824770037,29.420251592012075,False
2011-03-09,28.781186331110884,117.2094697671949,401.4822392456288,2011,3,28.012547278564107,29.411941556401224,False
2011-03-10,30.76508451159192,88.33845122862124,400.7782287104858,2011,3,28.503251768957266,29.466645667203302,False
2011-03-11,32.34471410419206,96.65756572427178,402.8265396102047,2011,3,28.746481938128007,29.606807168774992,False
2011-03-12,29.498189560839556,105.651599009766,399.9023653558332,2011,3,28.47524487914806,29.58022349197981,False
2011-03-13,32.617231091142585,95.02617747632904,401.1426370216417,2011,3,29.45306060257504,29.769972556976736,False
2011-03-14,26.609797083570214,132.14691152039984,405.9802358572076,2011,3,29.406819760989574,29.69745775876383,False
2011-03-15,25.97323512128969,109.81949903276502,399.7161788138089,2011,3,29.512776829105274,29.58587922069269,False
2011-03-16,29.27890460220676,114.69755572099636,393.91711449630657,2011,3,29.58387943926183,29.557880118495667,False
2011-03-17,30.16813089787861,113.25762537334823,410.7479195210271,2011,3,29.498600351588493,29.546043489885694,False
2011-03-18,29.34461050381181,123.4694771497065,408.95727039345246,2011,3,29.070014122962743,29.628839979468612,False
2011-03-19,25.28511579992025,103.62043117407414,395.638686524472,2011,3,28.46814644283142,29.60328478418166,False
2011-03-20,29.251759920974425,74.06336104088307,405.5985390262259,2011,3,27.987364847093108,29.522164993420912,False
2011-03-21,26.831060998990296,107.99375903505285,399.6851261472433,2011,3,28.018973977867404,29.423046092588613,False
2011-03-22,30.789345097660075,86.97286212416341,403.5674360766553,2011,3,28.706989688777462,29.527590031614384,False
2011-03-23,30.193196492193696,89.42766636500487,403.7711206450674,2011,3,28.83760281591845,29.458619782986002,False
2011-03-24,27.59024042734529,111.72728037510188,401.1779609984184,2011,3,28.469332748699408,29.39824948827799,False
2011-03-25,28.452266165326613,124.76566142867271,398.481171672068,2011,3,28.341854986058667,29.29537188151796,False
2011-03-26,27.3715729562221,100.42543153472124,398.9972947384187,2011,3,28.639920294101785,29.230256414631356,False
2011-03-27,29.374641805453656,106.17666025197929,397.9190404225938,2011,3,28.657474849027388,29.098694613154343,False
2011-03-28,31.420284641002475,134.04429889270477,398.39088895884777,2011,3,29.3130782264577,29.055348045024875,False
2011-03-29,27.548547907328917,104.81506358977136,402.2641085497533,2011,3,28.850107199267534,29.01623058516778,False
2011-03-30,30.53809303103569,152.0336622836079,399.0712000544462,2011,3,28.89937813338782,28.995062289472013,False
2011-03-31,28.47948476325512,111.31019291263088,406.1102603285631,2011,3,29.026413038517795,28.92668671827484,False
2011-04-01,27.964254335475317,64.78474481688365,410.1862307766796,2011,4,28.95669706282475,28.792586425621867,False
2011-04-02,29.345939280090885,115.06683242209066,399.8997337931498,2011,4,29.238749394806007,28.8597792989969,False
2011-04-03,27.49951535516125,107.62316769765556,404.0470225026769,2011,4,28.97087418762138,28.755026380169046,False
2011-04-04,28.472701389305637,125.79505508165492,405.39842555151466,2011,4,28.5497908659504,28.657554794022595,False
2011-04-05,27.1942442148223,113.46362702539916,405.3100113545964,2011,4,28.499176052735173,28.70494556694488,False
2011-04-06,33.52945026583278,97.23088032032452,403.3797763395804,2011,4,28.92651280056333,28.924811143317022,False
2011-04-07,29.680527103943454,75.51403527421269,406.7634120917986,2011,4,29.09809027780452,29.07311085863248,False
2011-04-08,28.22054898401483,95.8195348542795,405.5112447634033,2011,4,29.134703799024447,29.054422947062612,False
2011-04-09,30.057959821468444,82.989590915814,396.9616878883635,2011,4,29.236421019221243,29.030852124058494,False
2011-04-10,29.415343900618343,88.38953100390555,407.5457803219464,2011,4,29.5101108114294,28.933206450606033,False
2011-04-11,29.208060800933552,111.7715680884122,407.6864541863337,2011,4,29.615162155947672,28.923535491942502,False
2011-04-12,30.88833340008685,133.39809008702812,399.48356947910713,2011,4,30.142889182414034,28.86590556890731,False
2011-04-13,31.18501542009461,107.89343059645962,403.539689177238,2011,4,29.807969918737154,29.01841284679146,False
2011-04-14,28.618997704778945,76.0823387592963,406.81664496405534,2011,4,29.65632286171365,29.106604932907768,False
2011-04-15,28.538363518710643,108.8920533644028,402.4034309021032,2011,4,29.70172493809877,29.081920230124563,False
2011-04-16,29.14989660569671,123.93262973291304,408.86489023883007,2011,4,29.572001621559952,29.047979087051832,False
2011-04-17,25.10615767052883,87.80434191361236,415.3693624730968,2011,4,28.95640358869002,28.9066973259424,False
2011-04-18,26.68961787560289,97.31965666654165,399.6700698368251,2011,4,28.596626027928497,28.95351406179849,False
2011-04-19,32.46374853488905,100.29376389458396,396.7447769842311,2011,4,28.82168533290024,29.060580348928973,False
2011-04-20,33.02993542700257,84.30203373835519,405.2190929780244,2011,4,29.085245333887087,29.267209496529382,False
2011-04-21,29.251927920887244,112.96560867687718,407.3578125256307,2011,4,29.175663936188275,29.215962257303623,False
2011-04-22,30.91311392611153,97.58103702784436,402.6456681307762,2011,4,29.5149139943884,29.239959505100888,False
2011-04-23,30.392500309087072,108.39064887814057,411.1163033166052,2011,4,29.692428809158457,29.33336816782561,False
2011-04-24,35.93776161691048,82.25015644395799,397.20697100138375,2011,4,31.23980080149869,29.582884682878404,False
2011-04-25,32.02914982286915,91.25083399353178,407.414593115158,2011,4,32.00259107967958,29.738137245099974,False
2011-04-26,29.544164817038467,114.44762715655544,400.9706958962056,2011,4,31.585507691415216,29.7437880121528,False
2011-04-27,27.89891911879915,92.54333695816466,412.6468895310365,2011,4,30.85250536167187,29.626409161412692,False
2011-04-28,26.607107359484857,134.5392770246681,414.0625767658406,2011,4,30.474673852900104,29.59502780981789,False
2011-04-29,30.236927271734444,92.00727628770797,400.3167170610832,2011,4,30.37807575941766,29.584988951174513,False
2011-04-30,28.327298509431397,104.49369451503772,401.4522143204571,2011,4,30.08304693089542,29.57991607604706,False
2011-05-01,27.005492580804653,118.6518166374618,408.54793943489904,2011,5,28.807008497166017,29.547957350891366,False
2011-05-02,28.566854231514945,71.63268534133937,402.3643467510525,2011,5,28.312394841258275,29.52198784927217,False
2011-05-03,27.70690399277121,64.78382376038448,404.1229439103389,2011,5,28.04992900922009,29.52890080385917,False
2011-05-04,33.25428327014513,69.4868737085981,404.526942102712,2011,5,28.814981030840947,29.688286866553817,False
2011-05-05,31.6532795138989,125.25168206854364,394.8516342190117,2011,5,29.53586276718581,29.836921376523037,False
2011-05-06,29.88405471736676,88.96283708215107,404.4308112695288,2011,5,29.48545240227614,29.71540819157417,False
2011-05-07,32.86988827778005,151.16398571336504,401.1013611296792,2011,5,30.13439379775452,29.821720230702056,False
2011-05-08,30.07473661529524,88.71504802685223,402.1343858880012,2011,5,30.572857231253177,29.883526485078068,False
2011-05-09,28.207431597343472,103.69102606394074,411.86816001734405,2011,5,30.521511140657253,29.82184221094057,False
2011-05-10,32.98624815453932,130.8421990513575,398.4174655286037,2011,5,31.275703163766984,29.940872352737937,False
2011-05-11,31.02782008736932,140.12185776318245,408.8160259337399,2011,5,30.957636994799007,30.00153099561913,False
2011-05-12,27.885507691347087,141.23007153272795,403.405185348341,2011,5,30.419383877291605,29.901436805327805,False
2011-05-13,29.589322643832784,124.16732461186284,403.4511991575209,2011,5,30.377279295358182,29.848247046119077,False
2011-05-14,28.228763493230485,120.48125051622924,408.85185948025855,2011,5,29.71426146899396,29.83523923906746,False
2011-05-15,27.22440053807133,111.85053898402366,406.6502564728444,2011,5,29.307070600819113,29.791440473046148,False
2011-05-16,31.85235509506328,115.56722152333276,407.8530649860977,2011,5,29.82777395763623,29.881522422691702,False
2011-05-17,33.82883328094026,88.97628567342933,409.8909233026643,2011,5,29.94814326140779,30.172278276372083,False
2011-05-18,27.22286485236172,83.63602233155386,403.4434580840834,2011,5,29.40457822783528,30.190053175597377,False
2011-05-19,31.15593847338114,99.93251085178096,402.0888163274613,2011,5,29.87178262526871,30.146459506880447,False
2011-05-20,28.738714861756343,96.59630754950145,399.774247367211,2011,5,29.750267227829223,30.003418821372243,False
2011-05-21,29.07574923247061,90.9354390134545,401.1229473501052,2011,5,29.871265190577812,29.99754619842502,False
2011-05-22,28.875212151522263,113.92774894913433,420.0454721265437,2011,5,30.1070954210708,29.929616139272046,False
2011-05-23,28.342018460640368,119.1061041714102,411.573397903684,2011,5,29.605618759010383,29.86126674432382,False
2011-05-24,30.177043255889654,101.76813772583697,398.6446281689599,2011,5,29.08393446971744,29.66924279895646,False
2011-05-25,28.42809976717793,129.55060162110524,398.8377102162821,2011,5,29.256110886119757,29.549207797100085,False
2011-05-26,30.64091365155968,77.1662177173299,407.9093303085925,2011,5,29.182535911573837,29.585766091584123,False
2011-05-27,30.009523781101727,96.12681081440564,408.2863239868898,2011,5,29.36408004290889,29.656119580327545,False
2011-05-28,29.64210390626718,85.66355358794391,408.3444191765868,2011,5,29.44498785345126,29.757286131886953,False
2011-05-29,28.314872675916803,62.6692676585388,404.3752210322315,2011,5,29.36493935693619,29.693217645359702,False
2011-05-30,28.98645733886333,98.34638628314602,405.0727286999855,2011,5,29.45700205382519,29.715189606340765,False
2011-05-31,31.66078245165151,97.56504983233432,407.3893976207968,2011,5,29.66896479607688,29.87036593536899,False
2011-06-01,31.161834375248763,130.26899486484265,406.22946503146665,2011,6,30.059498311515572,29.956865273493456,False
2011-06-02,28.214889510402895,112.61623369109554,394.7534981362624,2011,6,29.712923434207458,29.973798124081178,False
2011-06-03,30.37866461085845,79.51626351341591,404.751001847124,2011,6,29.765657838458417,29.877944168771624,False
2011-06-04,31.69277424674358,137.08185132668376,401.6929678286984,2011,6,30.058610744240763,29.879260659866443,False
2011-06-05,26.86118943775725,124.42067391050706,406.87605709454255,2011,6,29.85094171021797,29.77849848387946,False
2011-06-06,31.296720384759876,111.64195406937232,420.9762950130171,2011,6,30.18097928820319,29.72605955411212,False
